appid,positive_ratings,negative_ratings
656120,93,51
656130,2,1
656140,101,961
656180,30,561
656190,11,11
656200,761,5501
656210,68,351
656220,2,41
656240,617,5651
656260,7,21
656290,25,481
656300,0,11
656310,35,561
656320,7,21
656330,10,11
656360,4,31
656370,26,441
656380,2,1
656400,19,91
656440,8,61
656450,42,161
656460,43,281
656480,11,41
656490,17,121
656510,29,261
656530,31,1361
656550,79,41
656560,7,61
656570,33,41
656580,9,51
656600,186,661
656610,35,621
656620,7,61
656630,5,11
656660,6,1
656680,17,681
656690,7,21
656700,166,531
656710,21,171
656730,0,61
656740,28,11
656780,4,101
656790,2,131
656880,41,71
656890,3,31
656900,12,31
656910,4,21
656940,5,21
656970,89,51
657010,139,241
657020,3,1
657040,38,91
657050,107,211
657070,28,81
657090,158,431
657110,8,61
657120,31,71
657180,6,11
657200,9792,26651
657230,6,191
657240,368,271
657260,33,71
657280,66,61
657290,29,51
657300,7,1
657320,18,121
657400,2,41
657410,9,61
657440,40,101
657470,24,321
657500,2,41
657530,16,51
657550,3,1
657560,6,31
657590,36,281
657630,360,741
657690,122,121
657700,11,51
657740,138,421
657770,31,351
657780,2,31
657790,15,81
657810,12,71
657900,41,111
657930,36,11
657990,49,421
658050,22,11
658060,16,41
658120,10,71
658140,12,11
658150,34,1
658160,227,411
658210,3,1
658230,13,11
658250,0,11
658260,356,841
658330,18,11
658390,0,11
658400,8,11
658420,3,61
658430,16,91
658450,2,21
658470,328,1621
658490,46,231
658500,12,1
658510,22,421
658530,39,41
658550,250,181
658560,844,461
658570,666,1371
658590,49,21
658600,104,351
658610,29,611
658620,343,121
658630,158,1061
658660,20,211
658690,80,71
658700,100,521
658750,11,81
658760,3,1
658770,7,1
658780,29,11
658790,47,61
658800,4,11
658810,9,1
658850,1333,1071
658870,8,1
658880,0,11
658970,62,471
658980,401,2601
658990,40,1
659000,8,31
659040,14,11
659090,0,141
659100,6,181
659110,50,111
659130,25,181
659160,1,21
659170,3,1
659180,6,11
659190,367,931
659220,6,11
659250,83,451
659260,17,21
659320,4,1
659460,5,121
659480,82,271
659490,5,41
659510,1,1
659540,132,41
659560,11,51
659570,4,11
659630,22,81
659720,4,1
659790,1,1
659810,1,61
659820,16,371
659830,6,11
659860,19,11
659870,3,11
659890,5,1
659900,38,291
659920,42,211
659940,17,11
659950,12,41
660030,7,1
660040,5,1
660070,18,11
660110,4,11
660120,1,71
660160,238,261
660170,5,61
660180,12,441
660270,4,71
660280,1,21
660290,22,61
660320,13,61
660340,16,231
660390,4,121
660400,8,21
660450,4,1
660520,40,211
660560,3,31
660570,6,41
660730,10,31
660760,4,1
660820,0,11
660830,19,101
660880,2848,3311
660900,7,61
660920,77,261
660940,3,21
660980,6,1
660990,32,441
661000,146,511
661030,14,11
661040,76,281
661050,6,11
661070,2,1
661100,1,1
661110,1,61
661120,30,31
661180,6,11
661220,12,11
661230,15,1
661240,10,41
661260,6,41
661270,5,1
661280,41,91
661300,7,11
661330,2,1
661340,3,1
661360,7,1
661380,4,21
661390,38,471
661410,0,11
661420,1,1
661430,196,111
661440,7,21
661460,7,81
661480,21,21
661490,6,61
661520,6,91
661530,8,101
661550,2,1
661560,1,21
661570,13,111
661590,21,261
661600,16,51
661620,8,11
661650,1,1
661670,6,11
661690,1,1
661700,11,91
661730,3,11
661740,53,181
661790,756,981
661800,74,391
661820,18,1
661830,34,101
661900,2,21
661920,128,481
661940,97,41
661950,24,191
661960,57,271
661970,8,91
661990,59,111
662190,42,51
662200,20,11
662210,173,61
662230,24,101
662260,11,11
662380,3,71
662390,2,1
662400,2,21
662410,13,1
662470,11,31
662500,2,21
662540,86,71
662560,13,11
662590,24,81
662610,4,1
662620,33,21
662640,18,151
662660,1,11
662680,20,11
662690,3,11
662700,25,101
662730,13,21
662780,8,21
662830,567,2631
662840,23,61
662870,2,11
662910,25,71
662920,25,61
662930,59,11
662940,1,1
662950,3,121
662980,20,81
662990,54,121
663020,1,21
663060,15,161
663080,1,1
663090,181,1241
663100,5,21
663110,134,861
663120,6,11
663130,24,41
663160,5,81
663170,2,11
663190,29,271
663200,23,211
663210,55,21
663220,0,11
663240,108,131
663250,0,41
663290,9,71
663300,295,1091
663340,39,671
663370,33,11
663380,1067,3191
663390,596,5451
663430,7,51
663480,3,1
663530,2,21
663540,11,71
663590,20,41
663600,1,1
663690,18,51
663730,31,221
663830,35,141
663920,11,91
664000,71,131
664030,1,21
664040,5,21
664050,5,11
664060,6,21
664080,0,11
664090,230,361
664110,1,1
664120,2,91
664140,9,11
664160,4,1
664180,571,121
664190,2,1
664210,7,1
664250,10,21
664290,18,161
664320,31,201
664340,0,41
664350,15,221
664420,7,81
664430,952,9701
664440,4,1
664450,36,21
664510,9,11
664530,25,51
664560,3,21
664570,8,81
664590,2,11
664600,0,31
664610,80,151
664620,24,131
664630,6,11
664650,14,81
664660,2,1
664720,1,31
664750,170,91
664780,17,81
664820,6,1
664830,149,181
664850,22,1
664870,1,31
664890,4,21
665030,40,81
665040,45,181
665060,0,11
665080,9,41
665090,1402,3991
665120,140,311
665140,9,101
665160,1,1
665180,2421,2761
665210,3,11
665230,19,81
665240,4,11
665270,271,81
665300,101,81
665310,6,11
665330,134,331
665340,14,21
665350,7,11
665360,4195,12801
665370,59,21
665440,9,21
665490,983,1431
665510,3,171
665590,15,61
665620,5,21
665630,1,1
665640,10,21
665650,10,31
665670,4,71
665730,3,31
665740,75,291
665780,1,1
665790,4,1
665880,1,41
665900,2,1
665920,55,91
665930,10,11
665950,2,31
665960,16,171
666010,29,21
666020,632,621
666040,6,21
666050,16,21
666060,0,11
666070,27,61
666080,0,11
666090,3,51
666100,83,51
666110,1,11
666120,0,61
666140,10695,11081
666160,4,191
666220,4875,5791
666250,24,201
666260,11,111
666290,26,241
666310,31,321
666320,3,21
666330,110,311
666340,18,11
666560,6,91
666570,234,841
666590,5,1
666600,8,31
666610,44,41
666620,10,81
666630,13,1
666660,2,31
666730,25,91
666760,13,171
666790,1,1
666800,14,81
666810,10,1
666820,124,181
666850,4,11
666860,672,2161
666910,4,11
666930,1,21
666940,88,271
666960,16,241
667000,9,11
667010,25,21
667040,19,21
667050,7,51
667060,3,21
667120,15,291
667130,22,121
667160,14,31
667170,1,81
667210,15,151
667220,18,41
667240,6,11
667300,35,271
667310,4,81
667340,1,41
667360,11,241
667410,0,21
667420,33,231
667510,1,11
667520,6,181
667530,385,861
667600,516,361
667620,22,41
667660,6,1
667670,3,11
667690,6,1
667720,1072,3181
667760,17,1
667770,18,21
667780,17,1
667790,13,21
667800,25,1
667810,82,451
667820,67,81
667840,7,61
667870,962,1971
667880,6,21
667890,1897,7461
667900,1,21
667920,31,281
667930,2,31
667970,675,391
668010,8,11
668170,170,1861
668190,3,21
668200,4,31
668210,403,591
668220,1,11
668230,29,1
668280,14,11
668300,18,151
668350,77,11
668430,71,91
668510,6,1
668520,3,1
668560,3,11
668570,3,1
668590,87,71
668610,24,91
668630,11387,11211
668670,8,101
668680,32,241
668730,8,21
668770,76,441
668780,17,31
668790,6,1
668800,5,1
668830,31,231
668840,7,61
668850,4,21
668890,15,271
668970,9,1
668980,55,91
669000,7,41
669050,188,261
669310,7,1
669320,250,881
669340,9,11
669350,2,31
669360,2,21
669380,32,41
669390,28,51
669410,5,1
669440,22,41
669490,3,31
669500,29,1
669520,1,21
669570,2,51
669580,378,1101
669600,61,361
669630,92,211
669650,2,31
669660,59,261
669700,1,11
669730,3,41
669740,3,1
669750,9,51
669760,1,1
669770,49,331
669830,8,21
669910,17,1
669930,13,51
669960,10,41
669990,2,1
670020,1,11
670080,3,41
670090,14,21
670100,11,61
670130,9,21
670160,536,331
670180,3,11
670210,2,1
670230,3,1
670240,6,21
670260,58,71
670270,3,31
670280,13,11
670290,612,2361
670320,6,21
670330,3,21
670340,1,11
670350,310,791
670410,3,31
670430,22,141
670440,12,71
670490,32,881
670500,47,271
670610,65,11
670620,7,21
670630,13,21
670730,8,101
670750,87,61
670780,4,61
670820,32,131
670830,7,21
670850,9,31
670910,1,61
670930,32,21
670940,1,1
670950,13,21
671050,4,11
671090,95,121
671120,6,1
671150,5,1
671170,80,121
671180,5,31
671200,24,101
671230,2,11
671240,49,191
671260,51,221
671270,11,31
671290,2,11
671310,19,91
671330,10,1
671370,2,1
671390,191,471
671440,1111,2031
671470,2,1
671490,0,21
671510,2564,10941
671540,4,11
671550,42,1
671560,9,1
671580,2,41
671620,327,651
671650,48,81
671670,8,81
671690,40,161
671700,221,111
671720,317,561
671740,15,21
671750,2,1
671800,250,761
671810,5,91
671840,4,41
671850,0,21
671880,3,11
671900,90,391
671920,20,81
671940,25,541
671980,65,151
672000,40,31
672010,2,1
672020,32,41
672030,5,1
672040,11,51
672050,5,81
672080,5,1
672100,6,1
672130,3,21
672140,3,41
672160,40,131
672180,7,11
672190,4,1
672230,34,91
672240,7,31
672250,13,31
672260,26,291
672280,6,11
672290,10,31
672300,2,1
672310,9,11
672320,1,41
672360,18,131
672380,4,71
672410,2,1
672450,1,1
672460,56,261
672490,5,21
672570,1,1
672590,50,101
672630,369,1651
672640,422,841
672650,43,51
672670,2,11
672680,693,6821
672690,8,1
672710,8,81
672720,3,11
672730,301,171
672770,0,21
672790,20,41
672860,63,461
672880,2,1
672910,10,31
672920,11,1
672940,0,71
672960,5,1
672970,15,11
673000,465,731
673010,5,21
673040,2,1
673050,4,1
673060,46,31
673070,225,471
673130,582,101
673140,3,1
673190,81,171
673210,122,501
673220,29,221
673230,6,1
673250,1,1
673260,95,331
673280,6,11
673300,73,41
673310,6,51
673360,1,1
673430,30,131
673450,92,311
673480,10,61
673530,3,21
673540,5,1
673550,3,1
673560,368,1311
673570,1,41
673580,0,11
673590,3,41
673600,77,101
673610,1388,3951
673620,36,101
673630,0,11
673660,44,301
673720,0,61
673740,29,31
673750,140,261
673770,24,291
673800,41,131
673820,9,51
673830,4,21
673840,14,41
673850,47,81
673870,6,11
673880,1813,1991
673900,17,131
673920,1,1
673940,26,331
673950,4022,4071
673970,8,1
673980,30,21
674020,8525,50151
674120,4,11
674130,57,101
674150,12,91
674160,2,21
674170,15,11
674180,2,1
674190,13,11
674210,14,11
674220,18,211
674230,10,21
674250,23,11
674310,40,61
674330,25,1
674360,0,11
674370,25,101
674380,8,71
674390,8,21
674400,852,5331
674420,1,11
674440,38,31
674450,7,1
674520,743,491
674530,0,21
674550,0,21
674570,25,141
674580,75,21
674630,1,11
674750,710,1771
674800,23,11
674840,2,11
674850,85,51
674860,9,251
674890,9,11
674900,2,21
674910,4,11
674940,24847,27951
674960,44,71
674980,3,21
675010,5845,11721
675030,34,31
675040,3,1
675120,7,11
675130,15,81
675140,7,1
675160,3,11
675170,96,481
675180,1,41
675210,31,331
675220,4,31
675230,39,231
675240,74,51
675260,2206,3511
675360,4,51
675370,3,11
675480,12,41
675490,24,11
675510,8,81
675530,10,51
675560,207,1001
675620,11,31
675630,216,1701
675640,7,41
675660,1,71
675680,178,411
675720,21,161
675730,23,91
675830,5,1
675870,3,1
675890,12,11
675910,12,11
675940,65,311
675950,7,111
675960,13,41
675980,1,1
675990,13,41
676000,25,111
676070,14,61
676090,224,421
676120,10,91
676130,23,11
676170,2,1
676180,29,1
676210,5,21
676240,36,31
676310,0,21
676320,2,1
676340,8,31
676410,5,21
676420,204,141
676430,290,341
676440,45,121
676450,18,61
676460,1,31
676470,18,1
676480,69,131
676490,12,311
676500,151,111
676520,1,1
676550,3,81
676570,0,11
676580,10,11
676620,8,21
676630,84,51
676660,3,11
676680,4,1
676690,6,41
676700,24,51
676720,10,131
676730,33,231
676760,46,251
676770,388,771
676800,10,31
676820,1073,581
676830,17,31
676840,262,1091
676850,7,21
676880,0,21
676910,15,51
676960,5,11
676990,6,81
677010,0,11
677020,71,71
677030,23,41
677040,16,131
677060,27,71
677080,6,1
677120,1401,3561
677160,1347,3841
677180,103,831
677190,7,1
677210,10,51
677220,31,171
677230,1,31
677240,17,31
677280,70,91
677300,23,11
677330,28,71
677340,269,621
677380,33,21
677450,95,271
677480,263,1141
677520,20,21
677650,9,81
677680,2,21
677700,3,1
677710,7,11
677720,24,41
677730,13,61
677780,3,1
677790,74,51
677820,8,101
677850,21,61
677870,4,91
677880,13,231
677910,29,21
677920,3,41
677980,68,341
678010,5,11
678060,11,121
678090,37,101
678100,5,11
678190,67,831
678200,9,21
678230,15,71
678240,10,71
678290,15,51
678310,39,31
678410,1,1
678430,1,1
678440,5,1
678450,6,101
678470,3,21
678500,1,11
678520,273,231
678530,12,1
678540,10,1
678560,308,841
678570,0,11
678620,3,11
678670,15,101
678760,4,41
678770,19,21
678780,7,41
678800,2086,5011
678820,26,31
678830,5,21
678850,32,101
678880,3,1
678890,12,581
678920,7,1
678930,2,1
678940,12,11
678950,10441,22641
678970,54,91
679030,6,1
679070,6,51
679080,2,21
679090,5,11
679100,2,1
679190,38,161
679220,17,81
679230,11,11
679260,335,2611
679270,139,501
679300,18,1
679390,1,11
679400,128,171
679410,5,1
679430,23,111
679460,21,331
679470,21,61
679480,3,31
679490,225,281
679500,23,1
679510,11,61
679530,15,101
679620,10,61
679640,1,11
679660,84,141
679670,4,21
679690,4,51
679720,2,11
679740,21,141
679750,126,91
679770,32,41
679780,0,41
679820,7,81
679860,20,151
679930,4,71
679960,1,1
680040,2,31
680070,2,11
680100,3,111
680120,47,471
680140,0,21
680170,6,81
680190,5,1
680250,1,1
680310,69,841
680320,900,1311
680330,23,111
680340,78,211
680350,10,1
680360,1090,1751
680390,63,71
680400,23,11
680450,2,11
680480,177,191
680500,1,11
680550,14,61
680560,0,11
680620,17,31
680640,13,211
680680,6,21
680690,37,231
680700,59,11
680730,19,61
680750,26,31
680780,14,61
680860,50,151
680890,6,1
680930,11,31
680940,5,121
680950,20,91
680970,6,21
680980,300,1041
680990,5,41
681000,7,21
681020,1,11
681030,0,11
681060,36,81
681070,20,541
681090,7,41
681100,22,71
681150,11,41
681160,14,201
681190,11,11
681240,71,31
681260,5,51
681280,666,621
681290,9,11
681330,127,231
681340,18,21
681350,7,21
681360,1,21
681380,4,1
681390,373,441
681460,21,51
681480,4,101
681490,15,21
681500,46,761
681520,18,131
681530,20,1
681540,4,21
681550,11,71
681610,6,31
681620,40,91
681630,9,21
681660,3960,58061
681670,1,21
681720,26,301
681750,33,151
681760,1,21
681780,12,421
681800,25,21
681900,1,1
681910,57,101
681920,0,11
681950,3,1
681970,9,41
681980,7,41
681990,13,1
682000,0,11
682010,0,21
682020,8,1
682070,11,31
682080,42,41
682100,5,81
682130,329,771
682140,125,241
682150,31,101
682160,2,1
682170,36,31
682180,5,21
682230,17,11
682270,3,11
682280,2,1
682290,474,3981
682340,1,1
682350,4,111
682360,3,31
682370,1,21
682420,68,391
682450,93,111
682470,37,31
682480,112,191
682490,41,191
682500,13,101
682510,8,31
682530,187,651
682570,159,661
682590,20,51
682610,23,31
682620,23,261
682630,14,41
682640,1,31
682660,28,251
682670,24,31
682730,14,131
682740,5,21
682780,35,51
682790,5,61
682810,27,51
682920,1,11
682960,5,41
682970,27,991
683000,23,101
683070,1,1
683080,4,101
683130,5,11
683150,3,41
683160,16,111
683210,12,61
683220,35,251
683230,5,101
683240,4,41
683280,80,211
683320,5747,2421
683340,3,1
683430,5,1
683440,8,51
683530,15,141
683570,16,391
683600,3,101
683620,1,1
683630,3,1
683670,26,31
683690,15,171
683730,8,91
683760,18,31
683770,26,61
683790,11,51
683810,1,31
683830,50,91
683840,0,11
683870,23,21
683890,15,1
683900,208,761
683910,5,21
683930,44,411
683970,3,1
684000,4,1
684040,20,91
684050,34,211
684060,12,21
684130,3,111
684170,3,11
684210,86,221
684230,14,11
684250,30,191
684260,6,1
684270,154,71
684300,139,731
684320,20,11
684330,4,1
684380,67,141
684400,3,11
684410,1701,1891
684420,4,71
684430,17,1
684470,2,41
684490,1,11
684510,3,31
684530,43,31
684560,7,61
684570,3,11
684580,566,3481
684590,12,1
684620,15,41
684650,2,31
684680,70,51
684720,144,731
684770,2,11
684820,8,221
684870,13,21
684930,7,101
684940,10,41
684970,4,21
684980,7,1
685000,32,131
685020,27,291
685040,9,31
685050,14,11
685120,1,1
685130,6,11
685200,41,151
685230,23,91
685240,43,41
685310,192,581
685340,259,741
685370,2,51
685390,31,371
685400,155,71
685420,82,641
685430,5,21
685450,6,1
685570,4,1
685680,151,211
685690,194,201
685730,0,11
685750,27,271
685760,1,11
685790,44,681
685800,10,1
685910,8,21
685920,3,11
685950,106,611
685970,0,11
685990,31,521
686000,1,11
686010,12,11
686030,13,11
686040,3,11
686090,4,31
686100,0,21
686110,48,81
686180,235,1601
686190,512,1791
686200,820,671
686230,13,111
686260,492,2641
686340,109,161
686360,29,81
686380,3,51
686440,55,141
686450,12,1
686490,3,51
686500,23,141
686510,5,1
686520,13,31
686550,19,151
686570,64,271
686580,3,1
686600,598,6441
686610,5,41
686620,6,31
686630,2,1
686640,5,41
686680,285,791
686740,13,91
686760,56,71
686870,20,81
686900,55,201
686910,4,41
686940,4,31
686950,6,21
687260,537,541
687270,5,31
687280,29,251
687310,17,31
687320,8,41
687360,13,1
687390,1,21
687480,21,171
687490,28,171
687510,11,51
687540,31,111
687560,12,31
687590,142,51
687600,8,131
687610,2,1
687630,53,331
687640,0,31
687650,155,1111
687720,6,31
687730,1,31
687750,101,801
687760,4,61
687830,137,91
687850,272,811
687870,13,161
687890,13,21
687900,12,11
687920,444,951
687980,242,121
688000,4,41
688020,7,141
688050,1,1
688060,101,141
688070,33,21
688110,8,1
688130,324,951
688140,56,251
688170,3,11
688200,2,11
688210,3,1
688260,36,181
688330,3,11
688350,4,81
688360,39,201
688370,12,21
688380,24,31
688400,23,61
688420,684,1821
688450,11,51
688470,1017,11611
688480,184,1201
688500,54,261
688570,32,191
688580,4,71
688590,19,101
688600,9,31
688620,5,31
688630,5,81
688650,31,231
688680,15,31
688690,62,121
688720,7,1
688770,15,1
688780,2,1
688790,4,1
688800,15,61
688880,17,141
688930,8,31
688940,2,21
689000,13,31
689020,3,21
689030,5,31
689040,15,11
689050,3,41
689060,3,61
689070,160,171
689080,6,61
689090,653,931
689100,9,101
689120,3,1
689160,12,31
689170,14,21
689180,28,131
689210,1,1
689270,3,31
689290,17,1
689300,5,1
689340,4,21
689350,25,411
689360,38,771
689400,94,181
689480,4,21
689520,16,261
689570,41,61
689580,138,51
689600,1,1
689610,1,1
689620,54,291
689650,124,991
689680,7,11
689700,113,251
689710,59,1
689740,6,1
689750,140,571
689830,8,41
689850,0,11
689880,1,1
689900,166,91
689910,257,181
690000,2,11
690040,240,361
690060,149,891
690080,8,31
690120,67,131
690130,17,41
690140,141,361
690150,46,81
690200,27,1
690220,3,51
690240,30,121
690250,3,31
690260,2,11
690280,6,41
690310,7,11
690350,40,151
690400,21,31
690410,2,1
690440,1,1
690460,17,161
690510,1097,3491
690530,3579,11091
690550,9,11
690560,56,61
690570,6,11
690580,6,71
690610,123,581
690620,55,151
690630,17,21
690670,1,31
690710,19,11
690740,50,271
690790,1017,6701
690810,204,1211
690820,3,31
690830,1228,3861
690840,0,11
690850,8,21
690860,0,31
690930,440,521
690950,3,1
691020,548,6551
691080,44,331
691130,27,571
691150,130,101
691160,174,181
691190,12,91
691220,1,11
691240,17,41
691250,16,11
691280,142,471
691320,157,311
691390,132,251
691420,7,51
691430,25,1
691450,350,81
691540,53,341
691570,4,11
691580,12,71
691590,4,41
691600,5,41
691620,5,1
691630,93,351
691640,1,1
691650,10,21
691680,2,11
691690,1007,2561
691700,1,11
691720,12,21
691730,104,531
691750,11,21
691770,237,91
691810,18,581
691830,85,121
691860,2,11
691890,14,21
691910,5,1
691920,14,331
691930,45,61
691980,0,51
691990,2,1
692030,94,2381
692090,3,1
692100,139,231
692110,6,1
692170,0,21
692180,77,131
692190,4,1
692200,26,161
692260,13,121
692270,72,311
692290,13,121
692310,7,21
692360,23,51
692530,3,31
692590,14,161
692610,2,11
692630,0,31
692660,2,11
692680,3,1
692690,21,41
692710,14,21
692780,41,151
692790,27,161
692830,11,51
692840,204,4531
692880,28,21
692920,399,1461
692930,39,101
693030,8,1
693090,4,31
693180,14,81
693190,11,121
693210,26,101
693240,2,41
693250,14,191
693300,2,21
693310,4,21
693320,1,1
693330,5,1
693360,2,31
693380,5,11
693400,1,21
693430,3,31
693440,12,61
693450,12,1
693500,0,11
693560,6,1
